,Age,MP,Starts,Min,90s,Player,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasProg,PasAtt,PasCmp,Assists,PasAss,PPA,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,Fls,Fld,Off,AerWon,AerLost,AerWon%
48,27,16,10,1030,11.4,Kevin Akpoguma,0,0.53,0.09,16.7,0.0,0.0,17.0,0.0,0.0,0.0,37.6,47.8,78.7,4.3,47.8,37.6,0.0,0.26,0.44,0.7,0.61,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,1.93,1.23,1.67,73.7,0.44,2.28,0.61,1.67,1.14,4.3,2.37,0.09,60.6,31.8,174.4,78.9,0.96,0.96,0.26,0.96,0.26,35.2,1.58,0.53,0.0,1.49,0.7,0.0,2.46,1.93,56.0
49,30,17,15,1365,15.2,David Alaba,1,0.59,0.07,11.1,0.11,1.0,20.7,0.26,0.0,0.0,50.2,56.8,88.3,3.49,56.8,50.2,0.2,0.99,0.46,1.58,1.32,0.2,0.0,0.07,0.0,0.0,0.26,0.2,0.0,0.0,0.07,0.0,0.0,0.66,0.53,0.39,0.72,54.5,0.33,0.79,0.53,0.26,0.72,1.38,1.64,0.07,61.8,38.0,166.8,99.9,0.72,1.18,0.07,0.46,0.2,44.6,2.63,0.2,0.0,0.46,0.13,0.0,0.33,0.39,45.5
50,24,4,2,223,2.5,Tomás Alarcón,0,0.8,0.4,50.0,0.0,0.0,36.4,0.0,0.0,0.0,31.2,38.0,82.1,3.6,38.0,31.2,0.0,0.8,0.4,1.6,0.8,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.4,0.8,50.0,0.4,0.4,0.0,0.4,0.8,2.0,0.8,0.0,45.2,24.8,106.8,32.4,0.8,0.0,0.0,1.2,1.6,29.6,2.4,0.8,0.4,1.6,1.2,0.0,1.2,0.4,75.0
51,30,12,2,248,2.8,Lucas Alario,1,3.21,0.71,22.2,0.11,0.5,14.9,0.0,0.0,0.0,14.6,21.1,69.5,1.79,21.1,14.6,0.0,0.36,0.0,2.5,1.79,0.0,0.36,0.36,0.0,0.0,0.71,0.36,0.0,0.0,0.36,0.0,0.0,1.07,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,3.57,0.0,33.2,15.0,65.7,29.6,0.71,2.14,0.36,0.71,2.14,23.6,3.93,0.0,0.0,2.14,0.71,1.43,3.93,5.71,40.7
52,33,14,9,931,10.3,Jordi Alba,1,0.87,0.19,22.2,0.11,0.5,23.7,0.0,0.0,0.0,82.6,97.0,85.2,10.3,97.0,82.6,0.29,2.52,3.11,3.98,3.59,0.19,0.1,0.1,0.0,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,1.65,1.26,1.07,2.04,52.4,0.97,0.78,0.29,0.49,0.49,2.14,1.36,0.0,103.4,62.5,256.4,139.5,2.91,1.84,0.39,0.39,0.58,75.4,9.32,0.39,0.1,0.68,0.19,0.68,0.58,0.97,37.5
53,30,19,11,1053,11.7,Luis Alberto,4,1.45,0.6,41.2,0.18,0.43,22.3,0.17,0.09,0.09,53.3,66.7,80.0,9.23,66.7,53.3,0.26,2.14,1.97,3.25,2.22,1.03,0.0,0.0,0.0,0.0,0.51,0.43,0.09,0.0,0.0,0.0,0.0,1.88,0.94,0.77,2.22,34.6,1.45,1.2,0.17,1.03,0.34,2.22,0.09,0.0,75.0,40.7,195.0,106.8,2.82,2.74,0.43,1.37,1.11,54.4,4.19,0.09,0.0,0.6,0.34,0.17,0.26,0.6,30.0
54,37,17,17,1519,16.9,Raúl Albiol,0,0.06,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,54.7,61.8,88.6,4.02,61.8,54.7,0.0,0.12,0.3,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.65,0.59,0.71,83.3,0.12,0.83,0.65,0.18,0.65,1.66,4.56,0.0,70.8,44.4,308.0,204.9,0.47,0.41,0.0,0.41,0.24,49.2,0.12,0.3,0.0,0.83,0.65,0.0,1.72,0.95,64.4
55,33,6,1,237,2.6,Marc Albrighton,1,0.77,0.38,50.0,0.5,1.0,8.0,0.0,0.0,0.0,34.6,57.3,60.4,2.69,57.3,34.6,0.0,2.31,1.92,3.08,2.31,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.38,0.38,2.69,14.3,2.31,2.31,0.77,1.54,0.38,1.92,1.92,0.0,66.9,31.9,152.7,57.3,1.92,1.92,0.0,1.54,0.77,44.6,6.92,0.0,0.0,0.77,0.77,0.38,0.38,0.38,50.0
56,31,14,14,1154,12.8,Thiago Alcántara,0,0.7,0.08,11.1,0.0,0.0,25.2,0.0,0.0,0.0,65.8,76.6,85.9,8.36,76.6,65.8,0.0,1.33,1.48,3.05,2.42,0.0,0.23,0.08,0.08,0.23,0.16,0.16,0.0,0.0,0.0,0.0,0.0,3.2,1.8,1.02,1.48,68.4,0.47,1.09,0.23,0.86,1.41,4.61,0.94,0.16,87.7,49.5,259.0,120.4,0.94,1.41,0.0,0.86,1.41,62.7,1.72,0.16,0.0,1.41,1.95,0.0,1.09,1.88,36.8
57,20,3,1,134,1.5,Carlos Alcaraz,1,2.67,0.67,25.0,0.25,1.0,20.1,0.0,0.0,0.0,24.7,32.7,75.5,4.0,32.7,24.7,0.0,0.67,0.67,2.0,1.33,0.0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.0,0.67,0.0,0.0,1.33,1.33,0.67,1.33,50.0,0.67,2.0,1.33,0.67,0.67,2.0,0.67,0.0,46.0,33.3,176.7,103.3,2.67,4.0,0.0,2.0,3.33,30.0,2.0,0.0,0.0,1.33,0.67,0.0,0.0,1.33,0.0
58,31,16,11,1008,11.2,Rubén Alcaraz,1,1.52,0.18,11.8,0.06,0.5,22.3,0.18,0.0,0.0,32.5,41.3,78.6,3.57,41.3,32.5,0.0,0.89,0.45,1.88,1.34,0.36,0.0,0.09,0.09,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,2.5,1.7,1.16,2.59,44.8,1.43,0.98,0.18,0.8,0.8,3.3,1.52,0.0,51.6,27.3,142.2,57.8,1.16,0.8,0.09,1.88,1.43,30.3,0.63,0.54,0.09,1.96,1.79,0.0,1.52,1.34,53.1
59,26,8,7,630,7.0,Omar Alderete,0,0.71,0.14,20.0,0.0,0.0,16.4,0.0,0.0,0.0,28.3,44.9,63.1,4.0,44.9,28.3,0.0,0.14,0.43,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.29,0.86,1.57,54.5,0.71,0.86,0.43,0.43,0.86,2.14,4.29,0.0,56.1,27.4,116.7,76.0,0.57,0.29,0.0,0.57,0.14,30.9,0.57,0.43,0.0,1.14,0.86,0.0,3.14,1.71,64.7
60,28,16,8,729,8.1,Iván Alejo,0,1.48,0.25,16.7,0.0,0.0,21.6,0.0,0.0,0.0,13.3,23.8,56.0,0.62,23.8,13.3,0.12,1.36,1.23,2.72,2.1,0.0,0.12,0.25,0.25,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.96,1.98,1.73,3.46,50.0,1.73,1.48,0.12,1.36,0.25,3.21,0.86,0.12,38.1,21.9,153.0,64.4,2.96,2.1,0.25,2.72,1.98,24.3,6.05,1.11,0.12,3.33,2.72,0.12,1.73,1.23,58.3
61,20,3,2,225,2.5,Doðan Alemdar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,28.8,68.1,0.0,28.8,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,31.6,19.2,77.2,40.8,0.0,0.0,0.0,0.4,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,100.0
62,25,19,19,1455,16.2,Carles Aleñá,2,1.3,0.49,38.1,0.1,0.25,23.3,0.0,0.0,0.0,28.3,36.6,77.2,4.01,36.6,28.3,0.12,0.49,0.8,1.67,1.11,0.0,0.0,0.12,0.43,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.93,0.62,0.25,1.54,16.0,1.3,0.74,0.06,0.68,0.25,1.17,0.86,0.0,45.6,27.2,121.5,51.7,0.99,0.99,0.06,1.98,1.05,33.6,3.52,0.49,0.0,2.41,2.28,0.12,0.56,1.3,30.0
63,24,20,17,1441,16.0,Trent Alexander-Arnold,1,1.31,0.19,14.3,0.05,0.33,22.5,0.19,0.0,0.0,64.9,88.9,73.1,7.25,88.9,64.9,0.06,2.25,3.06,4.0,2.5,1.19,0.06,0.25,0.0,0.0,0.31,0.25,0.06,0.0,0.0,0.0,0.0,1.44,1.06,1.0,1.88,53.3,0.88,0.75,0.25,0.5,1.38,2.81,1.13,0.0,97.5,52.4,196.1,102.3,1.5,1.06,0.31,1.19,0.81,61.1,5.31,0.19,0.0,0.5,0.19,0.19,0.69,0.44,61.1
64,20,1,0,15,0.2,Alejandro Alfaro,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
65,23,14,9,747,8.3,Ángel Algobia,0,0.36,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,36.6,44.5,82.4,2.89,44.5,36.6,0.0,0.36,0.36,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.93,0.84,1.45,2.17,66.7,0.72,1.33,0.36,0.96,0.36,2.29,0.72,0.0,52.4,27.8,133.5,60.8,0.96,0.24,0.24,1.2,0.6,34.1,0.72,0.24,0.0,2.29,0.84,0.0,0.72,1.69,30.0
66,19,8,3,317,3.5,Mohamed Ali Cho,0,3.14,1.43,45.5,0.0,0.0,19.3,0.0,0.0,0.0,13.1,20.9,63.0,1.14,20.9,13.1,0.57,1.43,1.43,3.14,2.0,0.0,0.29,0.29,0.29,0.29,0.57,0.57,0.0,0.0,0.0,0.0,0.0,1.43,0.86,0.0,0.57,0.0,0.57,1.71,0.0,1.71,0.57,2.0,0.57,0.0,39.7,27.7,221.1,121.4,4.86,1.43,2.0,5.43,1.43,27.1,10.3,0.29,0.0,1.43,2.0,0.57,0.29,2.29,11.1
67,21,9,0,123,1.4,Faride Alidou,0,1.43,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,30.7,40.7,75.4,7.14,40.7,30.7,0.0,0.71,3.57,3.57,2.86,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.86,2.14,4.29,50.0,2.14,0.0,0.0,0.0,0.71,5.71,0.0,0.0,56.4,24.3,145.0,91.4,2.86,1.43,1.43,2.86,0.71,27.1,8.57,0.0,0.0,5.0,0.71,1.43,0.71,5.0,12.5
68,30,20,20,1800,20.0,Alisson,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,37.1,85.7,0.05,37.1,31.8,0.05,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.6,0.0,39.5,24.6,121.3,74.7,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.05,0.05,0.0,0.2,0.05,80.0
69,27,21,13,1220,13.6,Jim Allevinah,1,1.4,0.29,21.1,0.05,0.25,17.2,0.0,0.0,0.0,24.3,31.2,77.8,1.99,31.2,24.3,0.0,0.66,0.37,1.91,1.54,0.07,0.22,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,1.91,1.1,1.03,2.87,35.9,1.84,1.25,0.07,1.18,0.66,2.57,0.66,0.0,43.8,33.5,250.3,109.4,3.38,2.28,0.59,2.28,2.06,30.5,6.4,0.15,0.0,1.03,2.21,0.07,0.29,0.66,30.8
70,26,2,0,40,0.4,Dele Alli,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.5,80.0,2.5,37.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,27.5,75.0,7.5,0.0,0.0,0.0,7.5,2.5,35.0,2.5,0.0,0.0,0.0,2.5,0.0,2.5,5.0,33.3
71,22,18,14,1255,13.9,Domingos André Ribeiro Almeida,2,0.79,0.36,45.5,0.18,0.4,23.3,0.14,0.0,0.0,40.1,49.2,81.6,7.34,49.2,40.1,0.22,1.44,1.44,3.45,2.66,0.43,0.07,0.07,0.07,0.14,0.29,0.22,0.07,0.0,0.0,0.0,0.0,2.52,1.73,1.01,1.65,60.9,0.65,0.86,0.0,0.86,0.72,3.24,0.58,0.0,59.0,38.3,226.7,125.6,3.17,2.66,0.14,1.08,1.87,40.9,3.17,0.14,0.0,1.15,1.51,0.0,0.65,1.15,36.0
72,29,22,22,1816,20.2,Miguel Almirón,10,2.33,0.74,31.9,0.21,0.67,16.8,0.0,0.0,0.0,29.3,35.5,82.5,4.8,35.5,29.3,0.05,0.84,1.14,3.07,2.18,0.1,0.35,0.3,0.15,0.0,0.45,0.15,0.05,0.2,0.05,0.0,0.0,1.78,1.19,0.74,1.24,60.0,0.5,1.14,0.1,1.04,0.35,2.13,0.45,0.0,47.3,29.9,199.6,85.6,2.82,1.44,0.94,1.58,0.89,33.1,9.5,0.05,0.0,0.69,1.29,0.4,0.2,0.45,30.8
73,32,12,6,620,6.9,Marcos Alonso,1,0.43,0.14,33.3,0.33,1.0,12.4,0.0,0.0,0.0,73.6,80.7,91.2,6.23,80.7,73.6,0.0,0.43,0.72,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.16,0.72,0.72,0.87,83.3,0.14,1.01,0.87,0.14,0.87,2.03,2.32,0.0,89.3,60.0,351.4,201.4,1.3,0.58,0.0,0.58,0.14,67.7,0.14,0.14,0.0,0.87,0.58,0.0,1.59,1.16,57.9
74,33,17,9,854,9.5,Mickaël Alphonse,0,0.74,0.11,14.3,0.0,0.0,16.6,0.0,0.0,0.0,32.3,50.6,63.8,3.58,50.6,32.3,0.0,0.74,0.74,1.47,1.05,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.05,1.16,1.89,61.1,0.74,1.05,0.21,0.84,2.21,4.11,2.21,0.11,62.2,33.3,202.9,111.8,2.42,1.89,0.0,1.05,1.16,30.4,2.63,0.11,0.0,1.05,0.95,0.0,2.42,1.79,57.5
75,29,1,1,58,0.6,Éder Álvarez Balanta,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,41.7,64.0,3.33,41.7,26.7,0.0,3.33,0.0,5.0,3.33,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,1.67,1.67,100.0,0.0,0.0,0.0,0.0,1.67,5.0,3.33,0.0,50.0,25.0,115.0,63.3,0.0,1.67,0.0,0.0,1.67,28.3,0.0,1.67,0.0,1.67,0.0,0.0,0.0,0.0,0.0
76,19,1,0,10,0.1,Carlos Álvarez,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
77,22,10,5,571,6.3,Gastón Álvarez,2,0.32,0.32,100.0,1.0,1.0,9.5,0.0,0.0,0.0,21.1,32.2,65.5,2.7,32.2,21.1,0.0,0.16,0.16,0.63,0.48,0.16,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,2.22,1.43,1.27,2.22,57.1,0.95,0.95,0.48,0.48,1.43,3.65,2.7,0.0,42.4,16.8,64.0,25.9,0.48,0.16,0.0,0.63,0.32,22.5,1.43,0.32,0.16,1.43,1.11,0.0,2.22,2.22,50.0
78,23,16,5,578,6.4,Julián Álvarez,4,2.97,1.25,42.1,0.21,0.5,15.6,0.0,0.0,0.0,24.7,31.3,79.0,2.81,31.3,24.7,0.0,0.94,0.63,2.81,2.03,0.0,0.16,0.47,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.78,0.31,1.25,25.0,0.94,1.25,0.0,1.25,0.0,1.56,0.16,0.0,40.9,23.4,138.3,65.2,2.81,1.09,1.41,1.56,1.41,31.1,7.03,0.0,0.0,1.56,0.78,0.16,0.78,1.72,31.3
79,21,16,1,296,3.3,Agustín Álvarez Martínez,1,3.33,0.91,27.3,0.09,0.33,15.2,0.0,0.0,0.0,15.8,19.7,80.0,1.52,19.7,15.8,0.3,0.3,0.61,1.82,0.61,0.0,0.3,0.61,0.3,0.0,0.61,0.3,0.0,0.0,0.3,0.0,0.0,0.91,0.61,0.0,0.61,0.0,0.61,0.91,0.3,0.61,0.91,1.82,0.91,0.0,36.1,17.9,64.2,22.1,0.61,0.0,0.3,4.24,2.12,22.7,4.55,0.3,0.0,2.12,0.91,0.61,2.42,2.73,47.1
80,28,18,18,1565,17.4,Yeray Álvarez,1,0.34,0.06,16.7,0.17,1.0,17.7,0.0,0.0,0.0,44.3,54.1,81.9,6.21,54.1,44.3,0.06,0.57,0.4,1.15,0.98,0.06,0.0,0.06,0.06,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.21,0.8,0.8,1.03,77.8,0.23,0.92,0.63,0.29,2.13,3.33,3.74,0.0,64.4,34.7,242.2,167.0,1.44,0.75,0.0,0.23,0.0,35.7,0.23,0.17,0.06,0.75,0.98,0.06,2.01,1.49,57.4
81,29,6,4,401,4.5,Ibrahim Amadou,0,0.44,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,33.8,38.9,86.9,0.89,38.9,33.8,0.0,0.22,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.33,1.56,2.22,70.0,0.67,1.33,0.67,0.67,1.78,3.78,4.0,0.0,49.3,34.7,180.9,83.1,0.0,0.67,0.0,0.22,0.67,30.4,0.89,0.44,0.0,0.89,0.44,0.0,1.33,1.11,54.5
82,28,17,15,1365,15.2,Daniel Amartey,0,0.2,0.13,66.7,0.0,0.0,25.2,0.0,0.0,0.0,57.5,62.8,91.5,4.08,62.8,57.5,0.0,0.33,0.07,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.12,0.39,0.66,0.79,83.3,0.13,1.25,0.79,0.46,0.53,1.64,3.82,0.0,71.8,43.7,211.2,128.0,1.18,0.66,0.0,0.46,0.26,52.1,0.33,0.07,0.0,0.46,0.2,0.0,1.91,1.51,55.8
83,26,14,3,494,5.5,Amath,1,1.82,0.73,40.0,0.1,0.25,15.3,0.0,0.0,0.0,16.7,21.6,77.3,1.45,21.6,16.7,0.0,0.36,0.73,2.73,1.45,0.0,0.55,0.36,0.18,0.18,0.36,0.0,0.0,0.18,0.0,0.18,0.0,3.09,1.82,1.45,2.18,66.7,0.73,0.55,0.0,0.55,0.36,3.45,0.36,0.0,34.7,19.5,132.0,66.7,2.18,1.45,1.09,3.64,1.64,20.9,4.91,0.36,0.0,2.73,1.09,0.55,0.36,0.91,28.6
84,28,4,1,193,2.1,Jordan Amavi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,45.7,53.1,2.38,45.7,24.3,0.0,0.0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,1.43,0.95,0.48,1.43,33.3,0.95,1.43,0.0,1.43,1.9,3.33,3.33,0.0,56.2,19.5,110.0,57.6,1.9,1.9,0.48,0.48,0.0,20.5,2.38,0.95,0.48,0.95,0.95,0.48,3.81,1.43,72.7
85,25,15,11,1049,11.7,Kelvin Amian,0,0.77,0.09,11.1,0.0,0.0,19.8,0.09,0.0,0.0,29.8,39.8,74.9,3.08,39.8,29.8,0.09,0.51,0.43,0.94,0.77,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,2.05,1.2,0.77,0.85,90.0,0.09,0.94,0.43,0.51,1.11,3.16,3.5,0.09,50.2,21.3,110.6,57.7,1.62,0.77,0.09,0.85,0.43,24.6,2.39,0.26,0.0,1.71,0.17,0.09,1.62,1.62,50.0
86,21,1,1,58,0.6,Bruno Amione,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,26.7,68.8,0.0,26.7,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.67,3.33,50.0,1.67,1.67,0.0,1.67,0.0,1.67,6.67,0.0,33.3,11.7,36.7,13.3,0.0,0.0,0.0,0.0,0.0,6.67,0.0,1.67,0.0,5.0,0.0,0.0,1.67,0.0,100.0
87,21,10,10,790,8.8,Bruno Amione,0,0.57,0.11,20.0,0.0,0.0,13.7,0.0,0.0,0.0,36.7,47.6,77.1,2.5,47.6,36.7,0.11,0.23,0.34,0.68,0.57,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,2.61,1.59,1.14,1.82,62.5,0.68,1.14,0.45,0.68,1.25,3.86,2.39,0.11,58.0,27.0,103.1,41.6,0.23,0.45,0.0,0.91,0.0,28.1,0.68,0.57,0.0,1.14,0.68,0.0,3.3,1.82,64.4
88,26,15,5,636,7.1,Nadiem Amiri,2,1.69,0.7,41.7,0.17,0.4,24.7,0.14,0.0,0.0,37.0,44.2,83.8,4.65,44.2,37.0,0.14,1.27,0.85,3.1,2.11,0.14,0.42,0.14,0.28,0.0,0.56,0.28,0.0,0.14,0.0,0.14,0.0,1.13,0.42,0.85,1.69,50.0,0.85,0.99,0.0,0.99,0.42,1.55,1.27,0.14,53.7,29.2,182.7,89.0,2.39,2.25,0.56,1.27,0.42,36.9,2.96,0.42,0.0,1.27,2.25,0.28,0.0,0.99,0.0
89,22,16,16,1360,15.1,Ethan Ampadu,0,0.79,0.26,33.3,0.0,0.0,17.4,0.0,0.0,0.0,36.4,48.7,74.7,5.3,48.7,36.4,0.07,0.53,0.6,1.79,1.52,0.0,0.0,0.13,0.07,0.07,0.26,0.26,0.0,0.0,0.0,0.0,0.0,2.91,1.66,0.73,1.39,52.4,0.66,1.85,0.73,1.13,1.19,4.11,2.05,0.0,59.8,29.7,167.2,82.2,0.6,0.6,0.0,0.66,0.26,33.0,0.6,0.33,0.0,1.59,0.79,0.07,2.32,1.32,63.6
90,26,18,14,1165,12.9,Sofyan Amrabat,0,0.54,0.16,28.6,0.0,0.0,26.3,0.0,0.0,0.0,62.2,70.1,88.8,9.3,70.1,62.2,0.0,0.54,1.01,1.71,1.63,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.16,0.78,1.24,62.5,0.47,1.09,0.31,0.78,1.16,2.87,0.62,0.08,77.2,52.6,309.8,147.9,1.63,1.47,0.0,1.32,1.01,56.4,1.09,0.62,0.0,2.17,1.55,0.0,0.54,0.54,50.0
91,26,17,17,1477,16.4,Joachim Andersen,1,0.67,0.3,45.5,0.09,0.2,11.0,0.0,0.0,0.0,50.9,63.8,79.8,2.68,63.8,50.9,0.0,0.24,0.24,0.61,0.55,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,1.46,0.67,0.67,1.22,55.0,0.55,1.04,0.55,0.49,0.98,2.44,6.95,0.0,76.2,43.5,213.3,111.2,0.24,0.24,0.12,0.37,0.12,49.5,0.3,0.18,0.0,0.98,0.67,0.0,2.44,1.1,69.0
92,20,10,0,121,1.3,Elliot Anderson,0,3.08,0.77,25.0,0.0,0.0,12.0,0.0,0.0,0.0,41.5,54.6,76.1,6.15,54.6,41.5,0.0,2.31,0.77,6.92,3.08,0.0,0.77,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,2.31,1.54,3.08,50.0,1.54,3.08,0.77,2.31,1.54,5.38,0.0,0.0,83.8,53.8,383.8,206.2,11.5,3.85,6.92,2.31,3.85,56.2,10.8,0.0,0.0,1.54,5.38,0.77,3.85,1.54,71.4
93,29,22,20,1687,18.7,Felipe Anderson,6,1.18,0.64,54.5,0.27,0.5,14.2,0.0,0.0,0.0,30.4,39.8,76.3,3.32,39.8,30.4,0.11,1.55,1.18,3.05,2.51,0.05,0.32,0.11,0.05,0.0,0.48,0.27,0.0,0.16,0.05,0.0,0.0,2.3,1.44,0.8,1.82,44.1,1.02,1.66,0.11,1.55,0.64,2.94,0.86,0.0,52.4,27.8,162.8,77.3,2.67,1.93,0.91,2.73,1.6,39.0,6.58,0.05,0.0,1.18,1.07,0.21,0.43,0.8,34.8
94,32,20,20,1756,19.5,Benjamin André,1,0.77,0.1,13.3,0.07,0.5,16.2,0.0,0.0,0.0,57.3,68.0,84.3,9.08,68.0,57.3,0.05,0.77,0.77,2.46,2.26,0.0,0.0,0.1,0.05,0.05,0.26,0.21,0.0,0.0,0.0,0.05,0.0,4.15,2.31,2.05,3.74,54.8,1.69,1.69,0.36,1.33,1.44,5.59,2.0,0.0,81.9,60.7,297.0,121.5,1.13,1.23,0.0,1.49,1.44,55.4,1.33,0.26,0.0,1.74,1.38,0.05,3.33,2.05,61.9
95,27,23,15,1250,13.9,Komnen Andri?,4,1.94,0.79,40.7,0.11,0.27,13.9,0.0,0.07,0.14,20.6,27.4,75.3,1.73,27.4,20.6,0.14,1.01,0.29,2.09,1.73,0.0,0.07,0.14,0.14,0.0,0.22,0.07,0.0,0.0,0.14,0.0,0.0,0.79,0.29,0.14,1.01,14.3,0.86,0.43,0.07,0.36,0.58,1.37,0.72,0.0,38.0,27.1,135.0,29.9,0.58,0.79,0.29,3.02,1.73,30.4,5.9,0.22,0.0,1.01,2.59,0.43,2.95,3.38,46.6
