Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
China,CHN,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,-21000000,621000000,1638000000,-3027000000,-1568000000,-1051000000,-876000000,180000000,241000000,-235000000,57000000,-3049000000,-3543000000,-789400000,-1744000000,-6943000000,3732000000,11234000000,3990732000,19405000000,10342485052,-11437115820,-19743601592,4709837172,68416515086,-16442973700,-34852395244,-27087363798,-24038442273,-19639146481,-47779274570,-52891117744,-82429447387,66470061883,52270616754,-29497793098,-1.06874E+11,-57947645386,-87329078770
China,CHN,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,,,,,,,,,,,,-16700000,23580000,4458000,84300000,971418000,1332990000,1064288000,770677000,416614000,-47835000,23869000,-200767000,1905923000,2876338000,-227213000,1061218000,2018669000,1325000000,-1254000000,405000000,560000000,-1064700000,1099320000,2978378000,3658000000,0,1456374000,-742486000,-500000000,0,11923633000,16238000000,6405000000,18893747000,11542007000,2523987000,32085859000,62491624000,50584906000,95120998000
China,CHN,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,,,,,,,,,,,,-235779000,-223833000,100332000,175190000,623016000,1451726000,4138345000,3715351000,1149517000,2438975000,613159000,3015698000,2729304000,576969000,2332331000,782760000,730007000,-1481409000,-747999000,-1884564000,-1208478000,-624826000,-897054000,-195820000,225608000,-132216000,-460806000,-237226000,-154263000,1999000000,17039855000,9306825000,10452894000,10334993000,-11459319000,6226592000,7336345000,4623008000,8592661000,-707456000
China,CHN,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,,,,,,,,,,,,0,0,4013000,73287000,498208000,965355000,1427332000,1831486000,2329622000,2865140000,3493654000,3751945000,4549049000,5933288000,7209433000,7615907000,8238641000,9644393000,10400447000,11118246000,11549545000,11254207000,10656808000,11034761000,11139798000,11415040000,11761514000,12464003000,12756051000,12961701000,13021286000,12913033000,12824491000,12897877000,13069721000,13145616000,13906782000,14371236000,15067104000,15408995000
China,CHN,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,,,,,,,,,,,,0,882488,66839381.9,180718377.1,431437407.6,773791427.2,1329861815,1819175125,2295590305,3015847315,3671619756,4397386000,5325371000,6307740000,7263492000,7798767000,8038086000,8900878000,9114949000,8978800000,8861373000,9630333000,10522043000,10883251000,9932167000,10191834000,10348344000,9975561000,9704875000,9173757000,7646350000,6911210000,6134055000,4986603000,3978170000,3069185000,2449267000,1723689000,1203417000,826967000
China,CHN,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,,,,,,,,,,,,506326996.7,657312684.7,622629368.7,830918918.3,1116723546,1165422471,626417806.6,1355437588,2276677167,1726669652,2043611889,2393910937,4668790765,3153668263,7911530543,4403282381,4321692082,2299465023,3427579349,1523212106,2157014816,-1197905916,-2812248882,951704549.3,1948264930,1662065233,1287361880,1938383804,1365509317,-2277437355,1454578921,-22819796.9,-3624154736,-167900894.1,-3892925595,-3813639904,-3653018040,-1701786582,-697988168.1,-1350869808
China,CHN,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,,,,,,,,,,,,342298000,79744000,259096000,-13892000,1269076000,905029000,259295000,938965000,2234934000,2228641000,1855746000,5936404000,3250125000,3237424000,2363809000,4480754000,4074608000,365827000,87305000,1647635000,-2073213000,-2372110000,-2996424000,-1136315000,-1523367000,-1013449000,338416000,-1404675000,-52985000,719001000,-3987490000,-724639000,3817139000,-408368000,-1762500000,-773830000,-197407000,-974484000,380151000,-597738000
China,CHN,"PPG, private creditors (NFL, current US$)",DT.NFL.PRVT.CD,,,,,,,,,,,,89820000,-120509000,363886000,245598000,2863510000,3689745000,5461928000,5424993000,3801065000,4619780000,2492774000,8751335000,7885352000,6690731000,4468927000,6324732000,6823283000,209418000,-1914695000,168071000,-2721690000,-4061635000,-2794158000,1646242000,2360240000,-1145666000,1333985000,-2384386000,-707248000,2718001000,24975998000,24820186000,20675032000,28820372000,-1679813000,7976749000,39224797000,66140148000,59557717000,93815803000
China,CHN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,1.693227333,1.747812845,1.848831159,2.080282396,2.456712758,2.735087594,2.860674348,2.855851741,2.798642596,2.723965383,2.719364443,2.715469385,2.689281146,2.708979584,2.821350896,2.842933481,2.867777842,3.009186492,3.181871402,3.15118129,3.329232161,3.524467707,3.560967922,3.663644791,3.758849859,3.87069726,3.988837242,4.183811188,4.228703645,4.208026528,4.183910307
China,CHN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,2.438809554,2.422939719,2.5011379,2.784371032,3.37185644,3.830568913,4.03085758,4.048533849,3.955825696,3.816871689,3.705033504,3.629112422,3.54630289,3.506686021,3.545872644,3.490440224,3.437132649,3.502768821,3.573140241,3.559778535,3.613549286,3.697517395,3.665483475,3.837654352,3.944785595,4.027166843,4.103111744,4.146642208,4.13175479,4.175868526,4.224784126
China,CHN,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.11344904
China,CHN,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.667881332
China,CHN,Present value of external debt (current US$),DT.DOD.PVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9E+11
China,CHN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,0.323752836,0.304497011,0.29024037,0.259344794,0.285044468,0.327527943,0.344070909,0.344501887,0.338037057,0.329048885,0.328489134,0.328070143,0.32491013,0.327290031,0.340874601,0.346940371,0.359668127,0.39555524,0.457908875,0.46127899,0.491740715,0.545456582,0.564131604,0.591311016,0.61185172,0.621549138,0.600321656,0.619016865,0.639163187,0.609117383,0.606293518
China,CHN,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,,,,,,,,,,,,,641000000,295000000,388000000,546000000,924000000,1191000000,1630000000,1665000000,1962000000,2879000000,5347000000,5674000000,6775000000,16965100000,19755000000,16715000000,22228000000,22800000000,27216347000,28563000000,23289494553,26313181247,25689072425,55386636660,59706570665,75431809346,83207215920,1.16783E+11,1.68324E+11,2.14585E+11,1.86924E+11,2.62415E+11,2.26071E+11,2.76015E+11,2.81533E+11,3.06176E+11,3.29861E+11,3.12699E+11,3.46854E+11
China,CHN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,1092000000,1549000000,2008000000,1478000000,1100000000,976000000,1469000000,1894000000,3017000000,3719000000,5595000000,4390000000,5737000000,5191260000,7318000000,5710000000,5584000000,8330000000,12549886000,9388000000,8343959799,16094692748,20557461961,39272833557,54563185729,83476171503,1.11787E+11,1.08251E+11,1.42424E+11,1.44268E+11,1.67037E+11,1.83973E+11,2.39372E+11,2.23816E+11,2.26654E+11,2.89698E+11,2.68496E+11,2.73514E+11,2.41681E+11
China,CHN,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,,,,,,,,,,,,,7.453556143,7.729921238,6.608901518,6.36440258,8.218268921,7.674005183,8.223249579,9.807051998,9.691387575,10.16449627,9.384995803,10.24384239,8.135514205,8.984162228,8.320078782,11.50088387,8.706504262,9.167740395,7.097400874,6.092334744,5.086319938,3.026419517,1.278680258,1.095356272,0.848974356,0.644333183,0.585722608,0.633346599,0.767119221,0.656685182,0.445727958,0.479392668,0.544364839,1.339941659,0.763472562,0.691327921,0.733964571,1.008918546,1.116628381
China,CHN,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,,,,,,,,,,,,0.879762331,0.897535193,0.825690356,0.726717282,0.60789618,0.838482641,1.129382606,1.247879384,1.401315108,1.617566979,1.842034181,1.854717546,2.106015876,1.804176469,1.894738982,1.749376039,1.769328065,1.263733857,1.343611506,1.201537308,1.005804012,0.8944374,0.847491822,0.410005946,0.392138974,0.323363918,0.242917671,0.203945053,0.170476188,0.227668839,0.188998621,0.122638842,0.128252841,0.140244597,0.314509855,0.1656081,0.152892561,0.154897106,0.205788788,0.227173797
China,CHN,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,6304966215,4141685154,137638919.2,-2439679217,-2047813884,4782851215,2373923451,-479387408.6,12046826247,14537064549,-2060148874,1768616747,30452754627,22468987408,31705045221,35857155388,6248154217,8652453050,10693133366,47446537125,75216902199,1.05711E+11,1.89849E+11,2.50975E+11,2.84651E+11,4.60651E+11,4.79553E+11,4.00509E+11,4.71659E+11,3.87799E+11,96554784204,4.31382E+11,1.17783E+11,-3.42941E+11,-4.43625E+11,91526172979,18876836385,-19288061008,28010520224
China,CHN,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,,672000000,620000000,596000000,439000000,516000000,389000000,568000000,477000000,376000000,890000000,1206000000,1290000000,1269000000,1826730000,2368000000,5477000000,4661000000,5368000000,6860839000,9125000000,13795373300,18482476807,24326334877,27734855515,31577630305,42645727446,52565200842,42645198000,49520727661,55570115033,51167130530,53161641671,41126698789,35938364730,30900091604,28167766815,27756822492,25907399207,37607055833
China,CHN,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,13000000,10000000,12000000,9000000,11000000,11000000,12000000,9000000,11000000,40000000,17000000,18000000,259000000,360000000,161000000,333000000,290000000,331000000,455685000,428000000,650786230.1,927798513.1,1241554264,,,,,,,,,,,,,40024026001,30166507874,15657363519,28126815869
China,CHN,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,2512000000,2479000000,2811000000,3055000000,3827000000,4437000000,4858000000,4603000000,5855000000,6979000000,9249000000,11193000000,16620000000,19130300000,20601000000,57550000000,62379000000,66090000000,78707697000,90109000000,1.02166E+11,57678564819,79159444759,78468732509,94070982714,1.3532E+11,1.63314E+11,1.43573E+11,1.78339E+11,2.01047E+11,2.01576E+11,2.07006E+11,2.19141E+11,2.17399E+11,2.08404E+11,2.13064E+11,2.33567E+11,2.44359E+11,2.35209E+11
China,CHN,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,2024000000,1994000000,2857000000,2524000000,2276000000,2485000000,3603000000,3910000000,4352000000,4121000000,9434000000,12036000000,16299000000,25222820000,22585000000,28278000000,27204000000,32107000000,36268639000,39457000000,46762744321,55546608068,72880614892,83970681426,1.00838E+11,1.3013E+11,1.58949E+11,1.5892E+11,1.93401E+11,2.47844E+11,2.813E+11,3.30608E+11,4.32883E+11,4.35719E+11,4.4155E+11,4.71995E+11,5.25735E+11,5.05508E+11,3.80536E+11
China,CHN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,24.92871869,24.44543937,24.8119417,24.25078006,24.14329667,22.6879421,22.60590243,24.31076923,24.60446135,22.34259728,22.30837565,22.71406746,22.59369103,23.20325399,25.52931557,29.35332019,29.84707435,30.3607574,31.23777119,32.89243124,32.38277311,34.47853688,35.55580572,34.51599613,34.36265612,33.65293801,33.57027127,35.00567727,37.04332902,38.57534809,39.78765517,41.22312631,42.24794475,42.02821619,41.18314017,41.33592592,41.81684191,42.86966501,42.85977979,44.4066672,44.17699192,44.29305673,45.46330539,46.8804015,48.27094049,50.77164515,52.36209096,52.68473653,53.26996792,54.26890533,54.5260162
China,CHN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,7.8461901,6.06181082,9.586057363,12.65289743,14.63349669,19.38346502,18.11368966,12.31769081,14.68168199,13.17160363,5.83808887,2.668735123,9.204204012,12.60032902,12.16995535,11.3683801,10.08279153,9.215581027,10.43125126,8.402165453,9.249144512,9.776352064,10.25938834,10.48563576,9.539808452,10.12003643,12.35794853,14.1342093,16.07149499,10.47584062,9.586585829,9.668981509,9.48812944,8.014099771,8.299168466,8.341816938,8.776709627,8.096079968,8.269773323,7.983510025,7.180685086,2.085382994
China,CHN,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,,,,,,,,,1.33648E+11,1.44135E+11,1.52872E+11,1.67526E+11,1.88723E+11,2.1634E+11,2.58274E+11,3.05057E+11,3.42633E+11,3.92937E+11,4.44693E+11,4.70655E+11,4.83216E+11,5.27692E+11,5.94183E+11,6.66494E+11,7.42264E+11,8.17105E+11,8.92406E+11,9.85495E+11,1.0683E+12,1.16711E+12,1.28121E+12,1.41265E+12,1.56078E+12,1.70967E+12,1.88269E+12,2.11535E+12,2.41434E+12,2.80236E+12,3.09593E+12,3.39273E+12,3.72077E+12,4.0738E+12,4.40028E+12,4.76547E+12,5.16299E+12,5.61613E+12,6.07082E+12,6.57286E+12,7.09761E+12,7.60726E+12,7.7659E+12
China,CHN,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,,,,,,,8.32295E+11,8.97599E+11,9.52009E+11,1.04327E+12,1.17527E+12,1.34726E+12,1.6084E+12,1.89974E+12,2.13375E+12,2.44702E+12,2.76933E+12,2.931E+12,3.00923E+12,3.2862E+12,3.70027E+12,4.15059E+12,4.62245E+12,5.08852E+12,5.55746E+12,6.13717E+12,6.65283E+12,7.26816E+12,7.97872E+12,8.79728E+12,9.71973E+12,1.0647E+13,1.17245E+13,1.31734E+13,1.50353E+13,1.74517E+13,1.92799E+13,2.11282E+13,2.31711E+13,2.53696E+13,2.74027E+13,2.96769E+13,3.21525E+13,3.49745E+13,3.7806E+13,4.09325E+13,4.42003E+13,4.73742E+13,4.83622E+13
China,CHN,"Services, value added (current LCU)",NV.SRV.TOTL.CN,56830000000,60060000000,63330000000,66840000000,68270000000,68960000000,67560000000,79010000000,90512493980,91614785060,1.02341E+11,1.12113E+11,1.21404E+11,1.39705E+11,1.85815E+11,2.67084E+11,3.09698E+11,3.6963E+11,4.74201E+11,5.65083E+11,6.11156E+11,7.58722E+11,9.66923E+11,1.2313E+12,1.67131E+12,2.06427E+12,2.4108E+12,2.79048E+12,3.15593E+12,3.49355E+12,3.98991E+12,4.57012E+12,5.14231E+12,5.7756E+12,6.66509E+12,7.743E+12,9.17622E+12,1.15788E+13,1.36828E+13,1.54765E+13,1.82062E+13,2.16124E+13,2.44856E+13,2.77984E+13,3.10654E+13,3.49745E+13,3.90828E+13,4.38356E+13,4.89701E+13,5.35371E+13,5.53977E+13
China,CHN,"Services, value added (current US$)",NV.SRV.TOTL.CD,23084734747,24396782842,28208097635,33598069770,34810320212,37079255834,34799629134,42528797502,36793696740,39832515243,42642284167,44489222230,46337333115,53526831862,66362565086,90845011833,89767493742,82876662646,97572312613,1.14389E+11,1.16856E+11,1.32182E+11,1.51793E+11,1.53503E+11,1.93917E+11,2.47197E+11,2.89962E+11,3.36616E+11,3.81192E+11,4.22013E+11,4.81967E+11,5.52141E+11,6.21277E+11,6.97789E+11,8.05273E+11,9.44925E+11,1.15085E+12,1.52202E+12,1.96911E+12,2.2655E+12,2.68913E+12,3.34479E+12,3.87903E+12,4.48664E+12,5.05671E+12,5.61613E+12,5.88198E+12,6.48571E+12,7.40176E+12,7.74957E+12,8.02772E+12
China,CHN,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,4400.983086,4653.116908,4803.547436,4861.899854,4905.311455,5024.251287,5406.155572,5746.271261,6180.324599,6559.376619,7177.723801,7647.416279,8129.607007,8491.045346,9236.710331,10210.84535,11716.98024,12635.1681,13472.30715,14523.24778,15352.22218,16358.59275,16562.64205,16976.38131,17728.18077,18568.03319,19449.78523,20689.8981,21526.77939,
China,CHN,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,,,,,,,,9.300820899,16.10673135,19.49589194,21.65581458,19.8024965,20.47724612,18.58550896,13.8926323,15.42779553,15.48472356,16.30692319,16.76420946,13.9955811,14.64624216,14.19421663,21.51487593,11.80009255,9.594599719,6.456413017,25.8304276,25.65921521,19.06482321,18.51336052,18.24573467,16.57057242,15.18397273,11.62906836,17.54368386,28.48080437,35.82526691,33.81999801,42.41001003,45.86699715,31.8209805,33.05303953,37.90519834,41.75025185,41.49789859,41.56734991
China,CHN,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,,,,,,,,,,,,0,27.512,41.4494,46.3233,38.4389,25.6162,23.2629,20.7498,15.3719,16.8476,17.8893,18.976,17.7668,17.367,18.8695,19.6897,21.417,12.0222,10.198,8.9627,30.5402,35.4075,42.5137,46.797,51.8626,53.1106,53.9206,48.4383,52.9154,68.9759,73.1684,68.9882,72.7483,69.6951,61.6477,56.6836,60.4648,62.1403,57.0113,52.6193
China,CHN,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,,,,,,,,,,,,,13.40990547,20.08904654,26.31400421,38.02489223,37.00944851,36.6142333,37.07553157,29.96195696,27.02486243,22.3813884,55.38647688,55.93075094,30.2571741,27.80656016,22.73993568,21.48475794,11.3449782,9.404385831,7.615139768,25.58430629,22.05955386,21.16605588,18.58419946,17.83320718,16.0422011,13.17270145,9.521080171,9.805091607,17.583174,23.70009976,23.38317244,27.75589651,31.78050244,24.14634072,25.87102801,31.85211681,38.47278578,37.39843335,36.82285938
China,CHN,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,13300000,47210000,67970000,78840000,95810000,101300000,125870000,184130000,275680000,323820000,308370000,376690000,381390000,441300000,477900000,478900000,557740000,528950000,465560000,511540000,559600000,536790000,513090000,564540000,788610000,878140000,857650000,973500000,948260000,969550000,929540000,959150000,834350000,678710000,557750000,552470000,476440000,478550000,504420000,515520000,562310000,
China,CHN,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,,,,,,,,,,,18.27355696,19.47410581,17.01089777,14.85545871,13.74818946,14.09935622,14.49155554,14.12119204,13.95770491,14.38953833,14.79296383,13.55555556,12.91287246,13.19191985,13.70413074,11.70408411,12.03778517,11.9131186,11.75111098,11.4430951,11.22310673,11.1704832,10.64425792,10.60484575,10.43222269,10.61467144,10.38546416,9.975483433,9.975483433,9.975483433,9.975483433,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,,
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,8.592454983,10.88092159,7.959295314,8.372678463,9.701646683,9.593813443,9.6339833,11.36478464,11.68547504,11.92966412,10.21035239,11.14333933,8.915396208,9.884747902,8.803153264,12.61355593,12.54551738,16.80164536,13.13535174,11.47014386,12.14775079,8.120455834,3.726726191,3.385006408,2.633328354,2.378780664,2.074943873,2.938666008,2.89653546,2.916743485,3.084388113,3.039600395,3.019788137,4.902820363,6.918829239,7.586843612,8.252766104,9.494768182,9.206322022
China,CHN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,0.890595956,1.034678024,1.162272129,0.875207088,0.799716735,0.98982674,1.411920603,1.461958443,1.623897214,1.950395483,2.161922097,2.017829323,2.290942075,1.9771274,2.084670412,1.850947063,1.940504639,1.820959894,2.462426188,2.22371759,1.893644587,2.136201175,2.273980811,1.194966362,1.211836709,1.003002467,0.896144014,0.721337499,0.783526263,0.859645864,0.83945932,0.848647208,0.813190131,0.777987371,1.150785418,1.500792855,1.677889627,1.741677507,1.936644784,1.872991201
China,CHN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,174.3069217,205.162268,206.3288407,176.0406778,101.0888607,69.21544128,63.53513759,55.96629882,51.3049177,62.34137832,79.92975335,34.26111844,31.76586097,57.39828503,67.85997919,86.58668903,99.68472457,105.9694744,108.4396195,117.6970124,119.3711991,160.5090601,200.8580031,251.8106992,290.8207427,331.0684757,409.3360209,508.7487893,539.673473,392.2839516,308.7263894,295.0335607,262.1004237,219.3016004,255.3090481,219.1009266,189.8299131,161.5177571,152.4430594,142.8984905
China,CHN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,4456360000,4449800000,8707600000,10090779859,10106339043,17151500473,19831702778,21281443730,16881047188,16417429180,22453016928,23751513806,23052566323,34475661159,48165019103,24852636915,27348104117,57781337884,80288427870,1.11729E+11,1.46448E+11,1.52843E+11,1.61414E+11,1.71763E+11,2.20057E+11,2.97739E+11,4.16199E+11,6.22949E+11,8.3141E+11,1.08076E+12,1.54636E+12,1.96604E+12,2.4529E+12,2.91371E+12,3.25467E+12,3.38751E+12,3.88037E+12,3.90004E+12,3.40525E+12,3.09766E+12,3.23568E+12,3.16822E+12,3.22289E+12,3.35724E+12
China,CHN,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,10.532624,11.32916468,9.4110158,4.904785992,5.171386764,6.723970032,5.523393777,5.083723162,8.500615063,10.10879091,3.767168266,3.154852767,5.858938313,6.328255863,7.710670457,15.35845709,15.31556484,13.63649454,10.94135864,12.63175652,15.29923308,11.44274032,12.90440062,14.16976539,15.39320499,18.09579141,19.14593165,25.38976246,21.82948573,19.13075724,19.08304802,19.54328204,18.96542019,17.93578486,16.71609827,15.41753232,13.14173917,13.75417755,14.86850327
China,CHN,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,,,,,,,2345000000,1557000000,2154000000,2545179859,5058089043,11348870473,14986652778,17366033730,12728147188,11452999180,16304946928,18541338806,17959866323,29586161159,43674299103,20620361915,22386849244,52914062884,75376702870,1.07039E+11,1.42762E+11,1.49188E+11,1.57728E+11,1.68278E+11,2.15605E+11,2.91128E+11,4.08151E+11,6.145E+11,8.21514E+11,1.06849E+12,1.53028E+12,1.94926E+12,2.41604E+12,2.86608E+12,3.20279E+12,3.33112E+12,3.83955E+12,3.85917E+12,3.34519E+12,3.02978E+12,3.15888E+12,3.09188E+12,3.12749E+12,3.23878E+12
China,CHN,Trade (% of GDP),NE.TRD.GNFS.ZS,4.952406018,4.920835199,5.755367497,8.000145127,10.33348658,9.554202994,8.836913605,8.384615385,9.650141541,11.08657813,12.42484853,14.89718198,19.69296831,17.92110271,19.03261174,20.71285501,19.88147995,24.85766508,30.06477059,25.1056952,24.27313211,25.9497241,30.14571645,36.05607787,35.76981499,34.27409603,33.81474547,34.53301736,32.42469627,33.52456673,39.41053879,38.52735928,42.74740363,51.803988,59.50552422,62.20789287,64.4788839,62.19336348,57.61271534,45.18487038,50.71707766,50.74090459,48.26752237,46.74437558,44.90521595,39.46416934,36.89441502,37.63241324,37.5657841,35.89009612,34.50688786
China,CHN,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,2.211715168,1.938993052,2.180448577,1.802654543,2.02920553,2.535782162,2.708788743,2.447895938,2.828537118,2.895350166,4.376273687,5.223154052,5.833344128,6.03815219,4.999845339,8.925504074,8.705466293,8.975982202,9.491611271,9.673466786,10.12743489,6.819610527,7.775605008,7.105942152,7.082115875,7.476732591,7.014381857,5.929261219,6.106955557,5.94439537,5.659435766,5.617455814,6.224165843,5.904400359,5.785966093,5.564872856,5.46464148,5.251194854,4.182277723
China,CHN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,52.26910828,54.0943929,44.57488438,42.61865794,34.36111837,30.31327474,42.4454508,37.67108408,46.21690863,28.81501648,22.47810574,17.24291968,18.52587244,17.52241209,14.90218921,5.134665508,3.6871383,3.661673476,4.664045754,5.143770323,5.598921001,13.7077062,15.24453959,19.65945251,22.33981676,23.14801396,23.52379793,16.41594238,19.18286586,17.69232948,19.30400534,18.18579884,17.45123977,17.75276137,16.23153145,17.50241288,18.11207474,18.89560399,24.08127482
China,CHN,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,61.61067194,67.85356068,46.23731187,60.38034865,66.78383128,66.07645875,63.1695809,70.38363171,74.56341912,60.8590148,45.84481662,45.52176803,46.75746978,37.76782295,45.65862298,35.16868237,24.86031466,24.60211169,28.66419112,28.70213143,29.10843553,32.82438575,33.67666283,33.88521961,34.08334646,33.25579459,31.66351615,29.30657411,32.70745801,32.45779762,30.52309074,28.53043436,22.2133394,19.5859452,18.24941004,19.76067862,20.77214983,20.80168561,24.88633201
China,CHN,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,27.98566879,30.93989512,32.7997154,32.04582651,32.0616671,38.15641199,36.99053108,32.32674343,29.68403074,33.61513111,38.16628825,41.83864916,44.06137184,45.63441242,49.5121596,20.98001738,20.20231168,21.33151763,20.62187133,19.74497553,19.95277287,30.1775886,32.51538724,37.33461605,36.08870559,27.5148411,25.00894332,27.63393005,25.68929195,24.10580551,24.81848007,24.95775448,20.09835246,20.68487493,21.31994574,18.09748111,17.29077159,14.66357962,6.051354757
China,CHN,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,3.260869565,2.657973922,5.250262513,12.44057052,13.53251318,15.57344064,17.56869276,10.97186701,10.79963235,12.39990294,26.62709349,23.23861748,18.62690963,14.62021297,19.80960815,28.75026522,33.83693574,33.83685801,36.15713289,35.25103277,32.92792205,27.34149308,27.08182811,25.91269929,24.11953951,22.88946579,22.74759639,27.49919879,28.37621869,29.28658657,36.25183425,38.89094459,52.51850188,57.33749198,56.64411541,54.63512387,52.73843855,50.36922946,34.29470324
China,CHN,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,0,0,0,0,0,0,0,0,0,884059046.9,837842329,324059292.7,303401460.7,339990647.3,1071881717,1155346773,1012623102,907536555.3,469216030.6,0,,,,,,,,325010365.9,308529088,297593664,321934336,351877696,367752768,338451136,356241920,374203200,364735936,10957633395,10764299165,10731028343,10742561296,10764089475,10126666126,9685796677,9396432681,9954225478,9721171325,9665491726,10066998409
