VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1G1RE6E41E,King,Bellevue,WA,98007,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,48,103120636,POINT (-122.12056 47.61334),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805
7SAYGDED8P,King,Bellevue,WA,98006,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,259778473,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024800
JN1AF0BA5P,King,Renton,WA,98056,2023,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,235339730,POINT (-122.1805 47.50006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025201
5YJSA1E54N,King,Bellevue,WA,98004,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,219068643,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901
7PDSGBBA2S,King,Duvall,WA,98019,2025,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,273694550,POINT (-121.98609 47.74068),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032401
1G1RB6S50H,King,Covington,WA,98042,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,47,475980466,POINT (-122.09124 47.33778),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031710
1N4AZ0CP0D,King,Seattle,WA,98133,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,46,209557841,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000602
WVWKP7AU5F,Snohomish,Bothell,WA,98012,2015,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,44,349645201,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052006
WBY1Z4C5XE,King,Seattle,WA,98199,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,36,164556521,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600
7SAYGDEF6P,King,Maple Valley,WA,98038,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,244924039,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031604
5YJ3E1EB5J,Pierce,Tacoma,WA,98402,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,27,274910212,POINT (-122.44164 47.25517),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061602
5YJ3E1EA0P,King,Seattle,WA,98104,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,232815663,POINT (-122.32945 47.60357),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300
WA1LABGEXN,Snohomish,Everett,WA,98208,2022,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,203238997,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041605
5YJ3E1EB3S,Snohomish,Everett,WA,98208,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,276694596,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041601
5YJ3E1EB0J,King,Kenmore,WA,98028,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,46,129348383,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021701
5YJSA1E19G,Pierce,Tacoma,WA,98404,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,27,259953935,POINT (-122.41249 47.21584),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940007
1C4JJXR69M,Kitsap,Bremerton,WA,98310,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,23,193639610,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035091800
1GYKPRRK9R,King,Seattle,WA,98119,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,271684367,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005901
7SAYGDEE9P,King,Renton,WA,98059,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,253543468,POINT (-122.15734 47.48718),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025602
7FCEHEB78P,Pierce,Sumner,WA,98390,2023,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31,264280922,POINT (-122.23972 47.2022),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073301
7FCTGAAA6R,King,Woodinville,WA,98072,2024,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,269971418,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311
1G1FZ6S0XP,Snohomish,Snohomish,WA,98296,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,245887064,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052113
KNDRMDLH3P,Pierce,Tacoma,WA,98402,2023,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,27,251748941,POINT (-122.44164 47.25517),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060200
YV4H600L8N,King,Bellevue,WA,98008,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,48,209732855,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023300
5YJYGDEE6M,Pierce,Gig Harbor,WA,98335,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26,152036664,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072408
5YJYGDEE9M,Snohomish,Lake Stevens,WA,98258,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,151020355,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052606
KNDC3DLC9N,King,Redmond,WA,98052,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,219065192,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324
7SAYGDEE7S,Spokane,Spokane,WA,99223,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,274809195,POINT (-117.36043 47.63396),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063005000
WBY73AW06N,King,Woodinville,WA,98072,2022,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,269970410,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032307
3C3CFFGE0H,Skagit,Mount Vernon,WA,98274,2017,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,10,106344437,POINT (-122.32295 48.4152),PUGET SOUND ENERGY INC,53057952403
7SAYGDEF8P,King,Seattle,WA,98115,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,258641428,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003602
1C4RJYD67N,King,Bellevue,WA,98004,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,41,230798403,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901
5YJSA1E21J,Pierce,Gig Harbor,WA,98335,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,26,9450969,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072405
5UXTA6C03N,King,Carnation,WA,98014,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,5,199138061,POINT (-121.91353 47.64901),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032500
1G1FX6S0XH,King,Seattle,WA,98125,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,46,350078158,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001202
1V2GNPE81P,King,Federal Way,WA,98023,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30,228123290,POINT (-122.36321 47.3084),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030310
JTMFB3FV4S,Kitsap,Bainbridge Island,WA,98110,2025,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,23,273906181,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090700
KNDC3DLC2N,King,Issaquah,WA,98029,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,249852305,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032220
5YJ3E1EA4J,King,Seattle,WA,98112,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,43,318781606,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200
WMW13DJ0XP,King,Seatac,WA,98168,2023,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,219303479,POINT (-122.3317 47.50314),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027300
5YJYGDEF5M,King,Mercer Island,WA,98040,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,177748035,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602
5YJ3E1EB1K,Thurston,Olympia,WA,98502,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,35,120449836,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067011901
1C4RJYE69P,King,Renton,WA,98059,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,11,250969449,POINT (-122.15734 47.48718),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025602
3FMTK3SU9P,King,Issaquah,WA,98027,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,257580123,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032104
7SAYGDEE5P,Snohomish,Marysville,WA,98270,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,39,228360464,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052809
1C4JJXN6XP,King,Kent,WA,98030,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,47,267669335,POINT (-122.19975 47.37483),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029507
7SAYGDEE6R,Thurston,Yelm,WA,98597,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,267571790,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012421
7SAYGDEEXR,Snohomish,Bothell,WA,98012,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,272776052,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052008
7SAYGDEE8P,King,Seattle,WA,98115,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,239873693,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002100
YV4BR0DL0J,Chelan,Manson,WA,98831,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,"52,900",12,208415672,POINT (-120.16034 47.8854),PUD NO 1 OF CHELAN COUNTY,53007960400
5UXKT0C56G,Thurston,Olympia,WA,98502,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,22,271395127,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067012002
WP0AA2Y11N,King,Bellevue,WA,98006,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,210015739,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901
ZACPDFCW9R,King,Kenmore,WA,98028,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,46,257729307,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021500
5YJYGDEEXM,King,Seattle,WA,98103,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,237943170,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004901
5YJSA1E24J,King,Newcastle,WA,98059,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,41,196371122,POINT (-122.15734 47.48718),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005
5YJ3E1EB8N,King,Federal Way,WA,98023,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30,269743190,POINT (-122.36321 47.3084),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030102
KNDCR3LF2R,King,Seattle,WA,98115,2024,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,46,273791087,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900
5YJ3E1EA6R,King,Seattle,WA,98109,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,275412623,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007203
5YJSA1E26J,Snohomish,Mukilteo,WA,98275,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,21,474398907,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042005
7SAYGDEF1N,King,Bellevue,WA,98005,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,206989982,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805
5YJYGDEE7L,Snohomish,Stanwood,WA,98292,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,10,112144924,POINT (-122.37265 48.24159),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053201
7PDSGABA2P,King,Snoqualmie,WA,98065,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,259250141,POINT (-121.82432 47.52716),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032604
WBY1Z4C52G,King,Redmond,WA,98052,2016,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,48,196457922,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330
1V2DNPE80P,Thurston,Olympia,WA,98501,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,252404127,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067011200
1N4AZ0CP0F,King,Shoreline,WA,98133,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32,206271796,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020600
7G2CEHED4R,Grant,Ephrata,WA,98823,2024,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,13,269351869,POINT (-119.55096 47.31909),PUD NO 2 OF GRANT COUNTY,53025010500
7SAYGDEE4N,King,Mercer Island,WA,98040,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,190655692,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024302
JHMZC5F3XJ,Pierce,Lake Tapps,WA,98391,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,31,474688077,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070315
5YJSA1E25J,King,Bellevue,WA,98008,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,48,319661436,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022901
3GNKDFRLXR,King,Renton,WA,98056,2024,CHEVROLET,BLAZER EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,276105189,POINT (-122.1805 47.50006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025601
7SAYGDEE0P,Snohomish,Lynnwood,WA,98036,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,229931425,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051930
1G1FX6S03P,King,Seattle,WA,98115,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,241555128,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900
WVGTMPE28M,Pierce,Tacoma,WA,98402,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,27,197510848,POINT (-122.44164 47.25517),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061400
5YJ3E1EA6P,Pierce,Puyallup,WA,98372,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25,260718251,POINT (-122.28718 47.19047),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073406
7SAYGDEE3P,Snohomish,Sultan,WA,98294,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,39,226154862,POINT (-121.81688 47.8623),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053802
7SAYGDEE0P,King,Bellevue,WA,98006,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,245049493,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902
YV4H60CE1R,Pierce,Tacoma,WA,98446,2024,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,25,260345564,POINT (-122.37747 47.09665),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071305
5YJYGDEE9M,Pierce,Edgewood,WA,98371,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31,183250784,POINT (-122.29521 47.19045),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053940009
1N4BZ1CV7M,King,Seattle,WA,98115,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,167180814,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200
5YJ3E1EA6S,King,Woodinville,WA,98072,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,275332809,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319
YV4BR0DL3M,King,Seattle,WA,98133,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,46,148922763,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000602
KNDPYDDH3R,Walla Walla,College Place,WA,99324,2024,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,16,266768183,POINT (-118.38864 46.03456),PACIFICORP,53071920302
3FA6P0SUXF,Lewis,Centralia,WA,98531,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,20,148828858,POINT (-122.95298 46.72894),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53041970300
1N4AZ0CPXD,King,Vashon,WA,98070,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,34,264101617,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027702
7SAYGAEE3R,Snohomish,Mill Creek,WA,98012,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,264731281,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052004
5YJYGDEE6M,King,Woodinville,WA,98072,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,175641525,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032307
7SAYGDEF7P,King,Federal Way,WA,98023,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30,233011887,POINT (-122.36321 47.3084),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030310
3GN7DLRP7R,Clark,Vancouver,WA,98682,2024,CHEVROLET,EQUINOX EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,271910187,POINT (-122.55149 45.69345),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040713
1C4JJXN67P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,236653259,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
7SAYGDEE7P,Pierce,Buckley,WA,98321,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31,260284524,POINT (-122.02523 47.16299),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070309
KM8KRDDF5R,King,Seattle,WA,98118,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,274223099,POINT (-122.2668 47.55115),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010302
WP1AE2AY2K,King,Seattle,WA,98109,2019,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,36,241401114,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000
WP1AE2AY0K,King,Kirkland,WA,98033,2019,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,48,8194945,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501
KNDCT3L17R,San Juan,Friday Harbor,WA,98250,2024,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,267046958,POINT (-123.01648 48.53448),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960301
